,Acc,AbsSpd,S,DeltaV,Type-Car,Type-TW,SLType-Car,SLType-TW,Category-Left,Category-NoLead,Category-Right,ColTime
1891,0.727183087264905,10.0,11.1087323490596,1.48016092048812,0,1,0,1,0,1,0,7.505084207598332
1892,0.584692313737548,13.8486842105263,7.21283712471687,1.11810028261162,0,1,0,1,0,1,0,6.450975137819816
1893,0.819035476212647,7.74826397969217,2.08910431842557,0.747916218550364,0,1,0,1,0,1,0,2.7932330742536124
1894,1.68448385182667,8.48572994533218,4.78152466654136,1.18735707234768,0,1,0,1,0,1,0,4.027031781675564
1895,0.282916661991557,9.76541723802882,14.103223972488,0.833242100135706,0,1,1,0,0,1,0,16.92572179225111
1896,2.02986381718871,7.55095069068168,28.2566715858619,2.35976359503259,0,1,1,0,0,1,0,11.974365417511942
1897,0.47764693996875,10.3457445502521,10.8217416219672,1.80280798601216,1,0,1,0,0,1,0,6.002714490912072
1898,0.673269019597882,14.9032817486553,12.9354010243376,2.53211927568233,1,0,1,0,0,1,0,5.108527528132298
1899,1.71218788863015,8.53921450024234,19.8558697297902,0.723388030857109,0,1,0,1,0,1,0,27.448435532260465
1900,0.197677751258141,10.3659047141145,16.2953966225637,1.33257610974317,0,1,0,1,0,1,0,12.228492244022252
1901,0.52688428797245,11.0708333746636,7.89657649395411,0.492409785957193,1,0,1,0,0,1,0,16.036595370670778
1902,2.20562356501202,10.4491357286876,9.3472943006295,2.54870553005108,1,0,1,0,0,1,0,3.6674673438803134
1903,0.72166601496248,9.76609024312604,5.45403657167445,1.4062926498254,0,1,0,1,0,1,0,3.878308382221583
1904,0.859543636166773,10.7785765183672,16.6954841666884,1.07310927033637,0,1,1,0,0,1,0,15.558046722916798
1905,0.548266035351357,10.9955154240631,8.78454454453612,0.749674971940888,0,1,0,1,0,1,0,11.717804212928671
1906,0.936187281972792,10.6893261166095,15.2362161066137,4.39968268679683,1,0,1,0,0,1,0,3.4630261296653555
1907,0.564683339677954,8.19049037277561,17.8952160519078,4.16362305266942,0,1,0,1,0,1,0,4.297991394882554
1908,0.677579815630679,11.0584489758739,10.8312129384988,0.817720589715776,0,1,1,0,0,1,0,13.245616014467144
1909,1.3478131892881,11.1929488908764,15.3111924005046,2.23631889980297,0,1,1,0,0,1,0,6.846605107104173
1912,2.37542678223773,9.83676568203405,5.15996676267183,1.72533553570106,0,1,0,1,0,1,0,2.990703347783982
1913,0.597461404636391,10.3038561808584,5.20720381582587,0.797268221718674,0,1,0,1,0,1,0,6.531307374324643
1914,0.0459603412616616,11.8848157916041,15.6327254880311,0.952517046290524,1,0,0,1,0,1,0,16.41201650816758
1915,1.2380903712816,11.3477031776475,7.80209838099486,0.844102248341528,0,1,0,1,0,1,0,9.243072621029308
1916,1.22729095556797,10.1730369304167,14.4587317960677,0.626234442701673,1,0,0,1,0,1,0,23.088368844247015
1917,1.3016224274817,10.5431363235318,19.3361942288162,1.44829915427093,1,0,0,1,0,1,0,13.350967009678321
1918,2.24739250390286,12.9328530098432,4.10742860101095,0.82409526767762,0,1,0,1,0,1,0,4.9841671977878
1919,1.29460601953173,10.881951563015,5.66969678863344,0.223660661942915,0,1,0,1,0,1,0,25.349548460517923
1920,0.622290251237821,10.7818674897109,2.70200927281785,0.800348637050455,0,1,0,1,0,1,0,3.376040325095864
1921,1.22951145388544,12.644206488474,10.1859439492072,0.591737460733242,0,1,1,0,0,1,0,17.213620271032784
1922,3.20340815067559,10.5322776752009,9.21803667649587,2.45409229964514,0,1,0,1,0,1,0,3.7561898865127414
1923,0.944726575965316,15.0305932752198,13.3419865178518,0.595955539261634,0,1,1,0,0,1,0,22.387553498339837
1924,0.12791747731027,14.8070287078706,9.08741573657387,1.16829114331457,0,1,0,1,0,1,0,7.778382801732003
1925,1.94552487932094,14.9349461851808,10.671901328272,1.58448559169813,0,1,0,1,0,1,0,6.735246684594131
1926,0.339511882194714,9.15876031952844,9.72335671450512,1.46556846261106,0,1,0,1,0,1,0,6.634529169099317
1927,4.21676019249668,7.23025896756641,9.64701916006308,2.26487923982123,0,1,0,1,0,1,0,4.259396700030917
1930,0.878376990028428,8.75510276795394,16.5509575595994,2.6734686606175,0,1,0,1,0,1,0,6.190817870210818
1931,0.719838033889147,8.54563382547022,16.3496885849509,1.88282821001451,0,1,0,1,0,1,0,8.683579573531514
1932,0.649346071263807,8.93364474838248,17.971545749033,3.30608684345947,0,1,0,1,0,1,0,5.435896454016822
1933,1.8643237429759,10.2883824968415,17.185217612486,1.51771679705107,0,1,0,1,0,1,0,11.323072687787963
1934,1.08759626473824,15.8236239126184,7.30443786993629,1.85652848310113,0,1,0,1,0,1,0,3.9344604386219904
1935,0.0157261163786018,16.1350757352954,14.9903710770079,2.10932563583063,0,1,1,0,0,1,0,7.1067126015869295
1936,0.645375157520036,18.1416742997402,11.7314633044304,0.607685112513735,0,1,0,1,0,1,0,19.30516819130606
1937,0.909167465254308,12.6636033309917,27.4491384162763,4.27694517926938,1,0,0,1,0,1,0,6.417930851516167
1938,1.92923664591954,13.572770796246,28.9126680477179,1.4635296314416,1,0,0,1,0,1,0,19.75543742099602
1939,0.540176003467934,14.797086156896,23.08369280818,3.55583742051473,1,0,0,1,0,1,0,6.491773970036709
1940,0.0837307467368049,16.6778323858758,18.4148682872881,1.33979901240352,0,1,0,1,0,1,0,13.744500568225469
1941,1.22070020988627,11.207994624559,22.4630780574922,1.60190111466497,0,1,0,1,0,1,0,14.022761986897205
1942,1.12141740464186,12.4500111667867,18.660519204259,3.80574613271032,1,0,0,1,0,1,0,4.903248549311309
1943,2.25178230390577,15.3189750183763,11.1188763696066,3.27597585015295,1,0,0,1,0,1,0,3.3940654260584604
1944,1.00501898480363,11.0953831340934,9.40398629986906,0.364359874590967,1,0,1,0,0,1,0,25.80961010162286
1945,1.8756295814791,10.4864724104597,10.258678485893,0.938872742099932,1,0,1,0,0,1,0,10.926591033996687
1946,3.07939427702782,10.0369537676234,15.6630462323766,4.88913869712988,0,1,0,1,0,1,0,3.2036412142636563
1947,1.28982838854162,15.3908484313757,15.8575204198409,2.26667198846528,0,1,1,0,0,1,0,6.995948465652378
1948,1.91618401756048,12.4687257135033,13.4989957951317,2.65333657504513,0,1,1,0,0,1,0,5.08755501359721
1949,1.50860077263852,9.02259279325466,4.73119356589319,2.41788844589888,0,1,0,1,0,1,0,1.9567460086581083
1950,1.83740615519746,13.6603270370422,13.9776379846692,0.916981518529468,1,0,0,1,0,1,0,15.243096727930418
1951,0.404257843060208,11.6254638787322,14.6829899826134,0.258182251507208,0,1,0,1,0,1,0,56.870640398003786
1952,0.300248847991412,14.3508303178837,23.2637346356135,1.54923120223881,0,1,0,1,0,1,0,15.01630912287
1953,1.7653847874669,14.7037692579936,17.0967848130706,0.94570564719551,0,0,0,1,0,1,0,18.078336386983743
1954,0.583968443122188,16.4819932767796,4.34255248599909,0.0232740272651313,0,1,0,0,0,1,0,186.58362974872932
1955,2.45298756348862,9.91102916276208,19.7834244174551,2.23016088318451,1,0,1,0,0,1,0,8.870850783287791
1956,1.05754249218205,15.5596054601514,4.17501402191041,0.219241325830183,0,1,0,1,0,1,0,19.04300663253714
1957,1.39586864635532,12.2200051029895,21.094349138386,1.98444793497688,0,1,0,1,0,1,0,10.629832492245136
1958,0.172666277845423,15.8351559446429,14.947648432174,1.63950763459019,0,1,0,1,0,1,0,9.117156954203695
1959,0.505446656186436,13.7185423162772,11.2280520897328,0.910047702240817,1,0,1,0,0,1,0,12.337872028121039
1960,0.962687245911708,11.9738206905962,5.97998214145553,0.410923355621184,1,0,1,0,0,1,0,14.552548692239018
1961,1.16399003192069,12.1595890626805,8.8235790946012,3.76784847810615,1,0,1,0,0,1,0,2.3418083677919643
1962,0.0207143488708823,11.9896428255645,10.9821684360161,0.169946237115965,1,0,1,0,0,1,0,64.6214274725146
1964,0.00442871574976067,12.091018370313,4.98595016024154,0.130836073231777,0,1,0,1,0,1,0,38.10837513755778
1965,1.44605021132796,11.7360287915046,7.68751394685447,0.4514851553499,1,0,1,0,0,1,0,17.02716879117911
1966,1.16515082910712,15.8154494156495,9.84573134013382,0.192372806838875,0,1,0,1,0,1,0,51.18047348750426
1967,2.92540043769296,11.6000238279701,10.9876815330373,0.816381462067667,1,0,1,0,0,1,0,13.459004207675859
1968,1.31873804796257,12.5407620801645,12.9362226190582,2.15320234668968,1,0,1,0,0,1,0,6.007899182789889
1969,3.62793194564773,10.3523232762128,13.3214177515214,3.6160593389655,0,1,1,0,0,1,0,3.6839599416895785
1970,0.0955376078503747,13.4717223511831,4.59530932258555,0.108424364339029,0,1,0,1,0,1,0,42.38262636446372
1971,0.735833678585792,10.802274672627,21.9841444779033,2.20783856139751,0,1,0,1,0,1,0,9.957315205142468
1972,1.53486144266287,9.79538028198922,10.4187627021279,2.77739276283583,0,1,0,1,0,1,0,3.751274519592945
1973,0.571920464239795,10.9603284242969,14.8746053938294,2.17037907216407,0,1,0,1,0,1,0,6.853459648870478
1974,1.21708391985905,12.2924030528021,16.1943243655977,1.17931929838099,1,0,0,1,0,1,0,13.73192517737124
1975,1.36822588936002,10.3325471654279,21.4388814060007,1.20556118578489,0,1,0,1,0,1,0,17.783320878933864
1976,1.26590672499631,11.7007730547879,22.5952512083556,1.15636980235493,0,1,0,1,0,1,0,19.53981430710202
1977,0.973999092793122,13.4626316915151,15.7833655274995,2.7227513235602,0,1,0,1,0,1,0,5.796844313663422
1978,1.19422677539683,12.3474398912698,11.7083333333333,1.98589344206351,1,0,0,1,0,1,0,5.895751043503804
1979,2.26706849930007,12.2157795151552,16.6811924130963,3.8413087279719,0,1,0,1,0,1,0,4.342580509508667
1980,2.03167301827946,8.59083331116241,22.9806876983804,4.33079641087627,1,0,1,0,0,1,0,5.306342187009112
1981,0.713360212503229,11.1337611268304,14.1027777777778,1.40592141285214,0,1,0,1,0,1,0,10.030985835238132
1982,1.3517592047186,11.1770709569585,11.3255486832191,0.196948239991968,0,1,1,0,0,1,0,57.505203822491545
1983,2.21807922591024,11.5519122043459,15.1184711595298,6.14439868575272,1,0,0,1,0,1,0,2.4605290009233363
1984,0.886547488178678,11.8116947742539,7.99920908108042,3.19586446187761,0,1,0,1,0,1,0,2.502987588022048
1985,2.08897606343904,11.1900255376715,22.6682816723599,0.450150578820818,0,1,0,1,0,1,0,50.35710879621681
1986,2.0055621543994,9.40391370986941,22.2734947287912,2.20550837275047,0,1,1,0,0,1,0,10.099029776529083
1987,2.66587360610865,7.68504532690318,8.32447848262066,2.43943315571749,0,1,0,1,0,1,0,3.4124642698693872
1988,2.24560509168467,4.7352166826582,2.68082177434286,0.534059123921395,0,1,0,1,0,1,0,5.019709718015106
1989,0.0596283332731176,12.0914847158097,9.84118641470494,0.264686103107493,0,1,0,1,0,1,0,37.18059353765273
1990,0.258948719928512,9.78313587914252,21.4630004700947,2.62974526855805,0,1,0,1,0,1,0,8.161627183709454
1991,0.114519582665665,10.1593864174075,23.5025254182435,0.362785843166535,0,1,0,1,0,1,0,64.7834689829801
1992,0.567460377650434,9.00644715759631,25.4115949880801,2.04241200334418,0,1,0,1,0,1,0,12.441953409239648
1993,0.20467890879101,10.1244784826207,26.5763210828,0.50488659206593,0,1,0,1,0,1,0,52.63819935097338
1994,0.0564479226731365,12.152913364978,14.1213419846552,0.284407230350929,0,1,0,1,0,1,0,49.6518389044854
1995,2.08796749731781,8.81612005398732,9.91212227462817,0.0639194790634576,0,1,0,1,0,1,0,155.07201278639445
1996,1.62056844545172,14.9571730667147,8.50107984125535,1.77666301432913,0,1,0,1,0,1,0,4.784857777019334
1997,2.56649433925229,13.44830530218,7.00653025834811,2.14393924188237,0,1,0,1,0,1,0,3.268063815183682
1998,1.33628580722161,12.9944842661974,18.7874936343426,2.64923708834423,0,1,0,1,0,1,0,7.091661866354423
1999,0.418989102711066,12.9114944866689,18.3774587673448,1.47799774550506,0,1,0,1,0,1,0,12.43402354518807
2000,0.189719655433862,10.7845302451014,17.2142749475914,0.792037795924898,0,0,0,1,0,1,0,21.734158440620273
2001,2.328219836889,12.4590473554025,12.9872671922915,1.28560167429491,0,1,0,1,0,1,0,10.102092624773832
2002,0.942465323028614,7.88454032236734,8.02700564539595,1.86545967763266,0,1,0,1,0,1,0,4.302963897661154
2003,2.62443986160027,11.1606780153015,8.48511787690178,1.44624118853667,0,1,0,1,0,1,0,5.867014398536913
2004,0.353009726529194,9.79166666666667,22.9149771615224,0.280727088984079,0,1,0,1,0,1,0,81.62723891181726
2005,1.61609177553626,16.5089363081501,10.9342155566786,2.1387213444379,0,1,0,1,0,1,0,5.112501254600018
2006,3.3699597655563,13.8469478962508,8.64948213306633,1.69925248816028,0,1,0,1,0,1,0,5.090168879158633
2007,0.999099745452419,10.9072981176114,16.3561760624494,2.50282332009231,0,1,0,1,0,1,0,6.53509016443324
2008,2.06381620830066,9.04250527057491,8.66162942222762,1.93874381290613,0,1,0,1,0,1,0,4.467650323146123
2009,0.109720856938786,15.3906767432481,6.79794891705831,0.767433407622313,0,1,0,1,0,1,0,8.85803100248129
2010,0.319639124336902,14.4785867884041,9.206379508651,0.494259490563962,0,1,0,1,0,1,0,18.626611495403555
2011,0.00573425750648049,14.8352370726848,3.69100212808493,1.92680572367322,0,1,0,1,0,1,0,1.9156067904181253
2012,0.866010137691944,10.0221926225665,21.7118750487851,1.31209555266422,0,1,0,0,0,1,0,16.547480101353116
2014,1.16788946597609,10.3985210893635,11.6560039045334,2.76813002877811,0,1,0,1,0,1,0,4.210786264862897
2015,0.946389372334849,13.3671014250936,29.9510716870722,1.77603705763072,1,0,0,1,0,1,0,16.863990285781377
2016,0.765083073459101,10.7482397586069,25.169822474189,0.818170796732714,0,1,0,1,0,1,0,30.76353076240591
2017,0.405685729754278,13.3089197184039,13.8308455667346,2.03476202637686,0,1,1,0,0,1,0,6.7972791842209155
2018,1.36446196997301,12.5253298790226,16.253423190488,2.18138362661996,0,1,1,0,0,1,0,7.450969647036626
2019,1.5435111965285,12.87383959844,9.59717730333207,2.17406842633653,0,1,1,0,0,1,0,4.414386036369629
2020,2.65480526258662,9.40391370986941,15.3652007652917,1.62479510066606,0,1,0,1,0,1,0,9.456700576579145
2021,0.229846908865312,10.7916699521608,25.0869014764107,1.22756081707004,0,1,0,1,0,1,0,20.436381747902704
2022,1.06678126618895,10.5461159986613,4.48177139999554,0.987881102934196,0,1,0,1,0,1,0,4.536751828417227
2023,0.956092892207131,14.8962157026778,16.6065127026816,1.49602338426326,0,1,0,1,0,1,0,11.100436582319691
2024,0.736410487349417,14.7000974491585,26.5184523809524,0.923711299411352,0,1,0,1,0,1,0,28.708593689231318
2025,0.552933360042687,14.6842948558987,17.0657051441013,3.44711543230412,1,0,0,1,0,1,0,4.950720531193308
2026,0.872200272894915,11.6052631578947,17.4601413917655,7.19698349702863,1,0,0,1,0,1,0,2.426036046765169
2027,1.34541188216066,11.4835011352203,10.2629891873248,1.20100940709084,1,0,0,1,0,1,0,8.545302914974208
2028,3.0180473879451,13.4633632776435,19.0418360566551,6.16552223627181,0,1,1,0,0,1,0,3.0884384691100206
2029,0.480755587566847,16.4814106655886,20.9450736964029,1.90323763974783,0,1,1,0,0,1,0,11.004970298495161
2030,0.680730895578222,10.3645489746391,19.014555676797,2.05211769202754,0,1,0,1,0,1,0,9.265821229780528
2031,1.10200348710391,11.5328948169064,7.22568879307143,2.42166975902533,0,1,0,1,0,1,0,2.9837630693210677
2032,0.562286806936067,10.4981879793912,25.4648504234775,1.86353453529616,0,1,0,1,0,1,0,13.664812720753002
2033,0.478628637865384,13.1844776091995,23.6398809523809,0.953456434281104,1,0,0,1,0,1,0,24.79387636646987
2034,0.787604693461361,13.3871453956553,24.1796324455607,0.678289582986977,1,0,0,1,0,1,0,35.647948976425525
2035,0.330132267327372,14.1747500891167,24.1924498580172,0.0128174124564424,1,0,0,1,0,1,0,1887.467532173967
2036,1.52124138736204,13.9191133266091,15.4422401587823,2.12123365666361,1,0,1,0,0,1,0,7.279839309673543
2037,1.87138585792007,13.6651112886488,8.07845928757957,0.951250157338315,0,1,0,1,0,1,0,8.492465651920456
2039,1.60364202623433,12.2752458175406,11.3253813347646,1.12513919955319,0,0,0,1,0,1,0,10.065760164841898
2040,0.70886845914643,13.6143528327978,23.5259456411779,4.0362631837113,0,1,0,1,0,1,0,5.828645103252669
2041,2.36538923176823,14.3518329819064,8.68964158439147,1.55999585639378,0,1,0,1,0,1,0,5.570297862507911
2042,1.36089802233357,12.7280583441052,9.91156440508816,0.659961130363996,0,1,0,1,0,1,0,15.018406310719422
2045,0.15381336882507,13.9424538866899,6.88091727018242,2.4085460155578,0,1,0,1,0,1,0,2.8568759848205993
2046,1.65145761726492,13.7631578947368,2.93684210526317,1.11804836693059,0,1,0,1,0,1,0,2.6267576538980744
2047,1.71843281396839,11.5662459325929,6.28653184518486,1.12362773057357,0,1,0,1,0,1,0,5.594852880656319
2048,1.48028087387713,12.3263170808889,5.32218987923588,1.45402878979758,0,1,0,1,0,1,0,3.6603057082362165
2049,1.95124539950561,13.1028068944676,10.9155437714289,0.339474442139078,0,1,0,1,0,1,0,32.154243196184275
2050,2.31519500528091,12.1564511137599,12.6716461190408,3.2103791522751,0,1,0,1,0,1,0,3.947087094077589
2052,1.76982120950427,11.8893712199028,3.87105472178141,0.299949839816406,0,1,0,1,0,1,0,12.905673575791255
2053,1.28838556383661,13.0733694381063,8.92667926664748,1.89257720962271,0,1,0,1,0,1,0,4.716679045515419
2054,2.82839315636334,14.7357877338675,13.3975142235642,2.01307120188141,1,0,0,1,0,1,0,6.655260981848494
2055,0.878889122992092,13.5129078023344,7.62666680659919,2.42168764800542,1,0,0,1,0,1,0,3.149318952376356
2056,0.20462553982906,10.1881201909009,11.5483323200852,2.20828368743917,0,1,0,1,0,1,0,5.229551069807155
2057,0.582108051885101,10.5403138876272,10.1217772075504,2.3037690100454,0,1,0,1,0,1,0,4.393572950853667
2058,1.85525150142006,11.0483577998148,16.2160894603105,2.22331781332564,0,1,0,1,0,1,0,7.293644373790387
2059,1.40841717649434,12.4413673479526,19.7657051441013,3.35994494729937,0,1,0,1,0,1,0,5.882746727736841
2060,2.8885781981373,13.4933939174273,5.45863634653413,3.3522926363225,0,1,0,1,0,1,0,1.6283293073489882
2061,0.839454492800655,15.1508540184301,3.62021313175308,0.874758586298555,0,1,0,1,0,1,0,4.1385282619192285
2062,0.874388729697159,11.7641420082564,5.93635764934048,0.639242257977273,0,1,0,1,0,1,0,9.286553845993604
2063,3.92725073935441,16.0341503765602,13.9503739197727,2.3766008666358,0,1,0,1,0,1,0,5.869885059631476
2064,1.60997720738531,12.5694444444445,15.4901889946965,5.55407788358539,0,1,0,1,0,1,0,2.7889758335000034
2065,0.529398447350545,13.5456239088091,28.8294476289707,5.6454856308125,0,1,0,1,0,1,0,5.106637323036027
2066,2.15505444591301,12.844945554087,17.6085697362298,3.50806862658725,0,1,0,1,0,1,0,5.0194484802197055
2067,0.631239301240385,11.4537824870201,21.7998623577001,5.24061305733424,0,1,0,1,0,1,0,4.159792398179672
2068,0.370643450973688,13.7931055987246,4.31020636006257,2.39709704988875,1,0,0,1,0,1,0,1.79809422412105
2069,0.127551280602589,13.9955517329274,9.62310301352996,1.99208556104875,1,0,0,1,0,1,0,4.830667518348859
2070,2.54132206742946,13.1856930796296,16.3161211764727,4.50542809684305,1,0,0,1,0,1,0,3.621436370920089
2071,2.26679070408173,13.2742953472425,3.74839678724544,3.62470915622603,0,1,1,0,0,1,0,1.0341234636183034
2072,1.63316798696445,13.0295698526716,16.1960711729694,4.03747445170254,0,1,1,0,0,1,0,4.011436200206734
2073,0.515225437798733,11.9565217391305,12.0701478872638,0.174495713350765,0,1,0,1,0,1,0,69.17160115561592
2074,1.1993592312259,12.4717471769292,12.8835283236819,0.813380436418129,0,1,0,1,0,1,0,15.839486354524208
2075,3.4393003805003,10.21453925584,15.7893480691302,5.044031336697,0,1,0,1,0,1,0,3.1303033258848845
2077,0.476586197473381,11.7582873524839,16.662086345575,0.552144375391407,0,1,0,1,0,1,0,30.177046236799008
2078,1.74790697702466,12.8180578501492,13.2961643386093,3.85705385688108,0,1,1,0,0,1,0,3.4472332593667607
2079,0.0926271208688263,18.3284255107101,20.6210526315789,0.19782913567073,0,1,1,0,0,1,0,104.23668162762897
2080,0.701739363148931,17.7416546513252,11.4932603821727,0.0260648813865032,0,1,0,1,0,1,0,440.9481175741735
2081,1.62406006398334,14.849110914511,16.7058732533245,2.89254373681418,0,1,0,1,0,1,0,5.775495471582459
2082,2.58158633055658,12.8290109077533,28.2471131784946,4.37283913684297,0,1,0,1,0,1,0,6.4596735197736965
2083,2.48716206963022,14.0802023126266,11.7466976192054,1.33039492568331,1,0,0,1,0,1,0,8.829481676782647
2084,0.939681341500439,11.817538835258,9.00619514440433,0.392114850390101,0,1,0,1,0,1,0,22.968258242309336
2085,0.467366550296106,11.6081470267528,28.0146408987803,1.98280460609848,0,1,0,0,0,1,0,14.128795551823979
2086,0.566056728283584,10.6248519187992,18.2665487720116,4.02691985074183,1,0,0,0,0,0,1,4.53610934636471
2087,1.65845411523714,9.27873837745285,7.0995779875586,0.540461877401547,0,1,0,1,0,0,1,13.136130936176698
2088,1.35320501801888,10.8545078401691,10.0121588264976,0.642734018116904,0,1,0,1,0,0,1,15.577452794285636
2089,2.26255088805367,9.9910970670981,4.8737136459405,0.946095425591889,0,1,0,1,0,0,1,5.151397537823887
2090,0.782719645097515,12.6710061881454,4.47102963091477,0.483476773569706,0,1,0,1,0,0,1,9.247661677526589
2092,1.1352297062233,8.95056490705703,25.982135143753,3.98277611860559,0,1,0,1,0,0,1,6.523624318820513
2093,0.566922068104379,10.0857946132803,28.1372464998192,2.1551113560662,0,1,0,1,0,0,1,13.05605226412945
2094,2.60097584844436,9.12578205951618,22.8538049670733,3.12336625257655,0,1,1,0,0,0,1,7.317042933476205
2096,1.72648623486296,10.7686488801572,21.6813511198428,2.62420826269994,0,1,0,1,0,0,1,8.26205428434089
2097,0.30349610545862,10.0153220451448,8.41935101767166,1.70425844097107,0,0,0,1,0,0,1,4.940184431695932
2098,0.12450569843439,9.55826385328128,18.4080743105073,1.97958316190135,0,1,0,1,0,0,1,9.298964885530099
2099,1.77866531913793,9.37262917111612,28.4883403986626,0.880823041296267,0,1,0,0,0,0,1,32.342864642525264
2100,1.30292556832879,11.5229812689141,2.2509390094842,0.71434512316031,0,1,0,1,0,0,1,3.1510525325992247
2101,0.65217391304347,10.0,22.1621353459481,3.3099614329046,0,1,0,1,0,0,1,6.695587182869408
2102,2.23659846898943,11.4705819824682,6.35513621547008,4.76170407854165,0,1,0,1,0,0,1,1.3346348514409248
2103,0.666817990999547,10.2915910045002,11.0956502700217,4.24653149838891,0,0,0,1,0,0,1,2.6128736532935823
2104,0.102321320142018,8.9356616896952,15.3183302430679,1.10246169942918,0,1,0,1,0,0,1,13.894659788180622
2105,1.85852739092375,9.4213037542048,13.502602988345,1.55798982814211,0,1,0,1,0,0,1,8.666682377796228
2106,2.66975112776535,9.04536333649037,15.7707573222821,1.2742297187763,0,1,0,1,0,0,1,12.376698714441744
2107,0.805757758273913,12.2545278644376,6.69004986890791,2.19533158932929,0,1,0,1,0,0,1,3.0473983526797563
2108,0.452188489253061,9.17315342722576,18.2937969025794,4.18132504438759,0,1,0,1,0,0,1,4.375119539470954
2109,0.226270865790317,10.9137777668557,5.52818257405185,2.62990352102095,0,1,0,1,0,0,1,2.1020476720399857
2110,1.70581240225539,11.0806368312791,18.1582672804023,0.968188431126407,0,1,1,0,0,0,1,18.754889747315676
2111,0.16179786582947,11.6899949200143,15.5003333981989,1.52650307567668,1,0,1,0,0,0,1,10.154144885248787
2112,1.2656646784141,11.8517927858438,15.5529691189181,0.0526357207191595,1,0,1,0,0,0,1,295.4831606068764
2113,0.822333044820923,9.48567733340492,8.50801037822584,2.71192639401469,0,1,0,1,0,0,1,3.1372571161972895
2114,0.536718804922629,13.1753586535256,5.52162739106934,0.899358727110098,0,1,1,0,0,0,1,6.139516107006533
2115,0.972196070452398,9.71413735374123,5.42476721842382,2.59512263615616,0,1,0,1,0,0,1,2.090370274931927
2116,1.53495629560399,8.78464783998501,23.0582093028721,0.363467531018159,0,1,0,1,0,0,1,63.43952990320916
2117,1.04602161817001,12.8782110537736,24.4281141873877,2.1256704616704,1,0,1,0,0,0,1,11.4919573037636
2118,2.4295014230637,10.287457496807,22.0705242556916,1.61194281414416,1,0,1,0,0,0,1,13.69187793886451
2119,1.06613991106316,12.3776798504202,5.22893763838516,0.768760603474689,1,0,1,0,0,0,1,6.80177628087483
2120,2.84388480306745,10.0,7.395923202045,2.66515397127574,1,0,1,0,0,0,1,2.775045375147599
2121,1.17656941815608,12.2619047619048,13.2227203631461,1.84970449013022,1,0,0,1,0,0,1,7.148558287932369
2122,2.30673631829725,8.78418014885071,14.4218723138767,3.40424451259292,0,0,1,0,0,0,1,4.236438440460892
2123,1.42876237578081,12.988101140996,8.62621601725178,1.86447102512325,1,0,0,1,0,0,1,4.626629162382155
2124,1.67024245527603,12.3477875877039,6.45296239847784,0.817279705127131,0,1,0,1,0,0,1,7.89565965971718
2125,3.15758548136988,10.7039604570562,12.0615459384261,1.20760026551379,0,1,0,1,0,0,1,9.988028557855898
2126,0.804452186174203,11.6863399647533,22.9525908824089,1.61220557836837,0,1,1,0,0,0,1,14.236764337236714
2127,3.79956896429971,10.5268535156962,11.5008341487682,1.94064729973874,0,1,0,1,0,0,1,5.926287662016947
2128,0.917438788760819,13.7362637362637,4.19454606371752,3.11160846061631,0,1,0,1,0,0,1,1.3480314495888455
2129,0.993567517360162,10.9070623951661,8.35062991252622,3.77389345156263,0,1,1,0,0,0,1,2.212736003203411
2130,4.8,6.56345900108892,7.86055399240979,6.47529043879831,0,1,0,1,0,0,1,1.2139307212092496
2131,1.35259780934635,10.1213999164007,24.3645775837187,6.12865368654718,0,0,0,1,0,0,1,3.9755187403068044
2133,1.32225395398305,11.9844143000345,24.4742918971682,4.54190148943927,0,1,0,1,0,0,1,5.388556302701697
2134,3.22680457831055,8.24440137112606,14.1255689920861,6.22312499950002,0,0,0,1,0,0,1,2.2698513999350776
2135,1.34695019945623,11.8435933847224,4.4144413163264,0.331536551844316,0,1,0,1,0,0,1,13.315096907925094
2136,0.752035773000031,12.62017103588,2.66448631796761,0.570372548298707,0,1,0,1,0,0,1,4.671484148238154
2137,0.875186336769904,7.82965754923944,11.7193219341958,2.78804975628658,0,1,1,0,0,0,1,4.203412047353429
2138,0.33685506561098,8.70484388600934,12.9412378423424,1.22191590814662,0,1,1,0,0,0,1,10.590939815139517
2139,1.20566675042442,10.6028603304833,2.69404761904762,0.557853955230957,0,1,0,1,0,0,1,4.829306297438113
2140,1.31869319156449,11.6124339994605,24.5561027234589,5.19103714505104,0,1,0,1,0,0,1,4.7304810266807396
2141,1.52672848427947,14.9301194224962,3.16405563703317,0.148509225126951,0,1,0,1,0,0,1,21.305448428058405
2142,0.869764060081636,13.1217503967825,27.3606747570294,2.44061037841389,0,1,0,1,0,0,1,11.210586908513692
2143,2.19198095251943,12.537731969844,3.70131798852663,1.50341614922125,0,1,0,1,0,0,1,2.4619384263258475
2144,0.4850189393471,12.9916821741497,10.141062991997,1.14335481994537,0,1,0,1,0,0,1,8.86956770994462
2145,1.04872315216626,13.4767011134968,11.1614970217719,1.02043402977488,0,1,0,1,0,0,1,10.93798981227063
2146,0.206434961325186,12.4470461438368,26.2873961116755,0.525393747433071,0,0,0,1,0,0,1,50.03370565429922
2147,1.88290244788151,9.53489499853988,27.7932095752652,4.19098434067645,1,0,0,1,0,0,1,6.631666290306208
2148,0.490338428398417,8.78123904145218,15.2986629136764,3.96322364165633,0,1,0,1,0,0,1,3.860156351732578
